	shopname	meituan_id	dianping_id	address	lat	lon	google_road	google_qu	dianping_road	dianping_qu	meituan_category	dianping_category1	dianping_category2	dianping_price	telephone	problem	reviews	本月销量	本月销售额	本月累计销量	jaccard_entropy	same_cat_ratio	degreeCus	degreeDist	avgCusEntro	numStoreCusVisted	cusEigen	dEigen	fiter_flag	商家评分	Income_entropy	Num_Unique_Customers	popularity
5238	蝎子王火锅店	86295650		顺义区李桥镇樱花园一区全兴超市东侧	40.0326535608	116.635612362					火锅						80.0	2.5	240.0	63.5	1.32266938485	0.266666666667	0.0524516080844	43.5587786316	0.289091859398	2.15384615385	0.00116946962531	0.000885977739057	1	3.5	1.28529302412	13	
5239	人民公社大食堂（八角店）	62439954		石景山区八角东街五一小学南侧，京成城市广场2层（原权金城金沙酒店）	39.9195311198	116.213118203					东北菜						124.0	0.0	0.0	346.0	2.04632183224	0.0103092783505	0.291772438391	330.005339552	0.923059992445	3.81395348837	0.00650540596684	0.00671224937425	1	4.0	3.1934758066	43	
5240	印巷小馆（平谷华联店）	96995526		平谷区顺平路华联4楼	40.1512092048	117.090502195					京菜鲁菜						430.285714286	11.1428571429	1041.18	679.285714286	2.11568903997	0.0824742268041	0.243381912252	42.2793969261	0.602539739562	2.75342465753	0.00542648288822	0.000859955344802	1	4.72270916335	2.56491583258	73	
5241	千荷大煎饼	41715746		怀柔区南小街	40.3198664571	116.639569796					小吃快餐						48.0	0.0	0.0	89.0	1.71621486358	0.0769230769231	0.127949519749	112.977967355	0.742515181684	3.07692307692	0.0028527834014	0.00229795157773	1	3.6	1.73798344859	13	
5242	冰煮羊	41685952		通州区张家湾镇太玉园西区底商24号（北门南侧）	39.8587851811	116.705121196					火锅						36.0	6.5	1090.5	75.0	1.64957853585	0.117647058824	0.0995480353454	96.9967160637	0.543385120844	2.41666666667	0.00221953926386	0.00197289579492	1	3.9	0.836988216786	12	
5243	咖啡库（万柳店）	93440339		海淀区万柳华府北街2号海淀工人文化宫2楼	39.9776929865	116.301538373					西餐						238.0	4.0	772.0	213.0	2.07326429735	0.0491803278689	0.0944841543129	307.512070873	0.621385406408	3.15625	0.00210663414484	0.00625474032661	1	4.9	2.15301567225	32	
5244	麦香村蛋糕坊	40793703		通州区管头村李天路	40.0289712923	116.620998936					甜点饮品						99.0	1.0	68.0	21.0	0.535003613229	0.0	0.000266889485964	38.8024652159	0.138629436112	1.2	5.95061159324e-06	0.000789235177886	1	3.7	0.63903185965	10	
5245	巫山烤全鱼.怡馨安安餐厅	6404715		顺义区怡馨家园21号楼	40.1241912065	116.653599574					川湘菜						1510.0	33.5	4070.0	1173.0	2.32940623084	0.0579150579151	0.769479729496	436.546025273	0.778198313097	3.62357414449	0.0171564457946	0.00887926779897	1	3.5	3.48587485791	263	
5246	首尔798韩国料理地区（五道口华清店）	5010106		海淀区五道口华清嘉园1-6号（近链家地产和我爱我家地产，13号地铁线五道口站B口西南口出）	39.9963318078	116.343908839					日韩料理						2736.0	167.75	18944.7275	2695.5	2.38331188256	0.106796116505	0.532939323554	438.575514959	0.635705577249	3.09422492401	0.0118825022491	0.00892054725491	1	4.57261208577	3.38969093843	329	
5247	川香人家地道川菜	52813117		顺义区河南村路与集汇大街交叉口西南角	40.1036596506	116.714518431					川湘菜						16.0	1.0	58.0	74.0	1.46510473627	0.142857142857	0.287129066812	58.6533646962	0.677899831104	3.53846153846	0.0064018765953	0.0011929989103	1	3.5	1.73798344859	13	
5248	粥面故事	5439661		石景山区石景山路盛景国际负一层	39.91399629	116.207637761					小吃快餐						1052.0	28.0	636.2	603.0	2.29745449349	0.282442748092	0.427322461676	308.188584742	0.685351819648	4.06944444444	0.00952765143713	0.00626850049729	1	3.2	3.14435945913	72	
5249	丁丁洋回转自助火锅（广安门店）	2365906		西城区广安门外大街168号朗琴国际天虹百货地下一层超市入口	39.8946234725	116.347992715					火锅						6406.0	1283.625	48777.5075	51034.0	2.39550623089	0.206639566396	0.921225876778	599.953939716	0.444937860044	2.53528591353	0.0205398026923	0.0122029554489	1	4.38531733643	3.24839706935	3585	
5250	柳沟豆腐宴70号院（赏豆轩）	42598818		延庆区柳沟70号院（赏豆轩）	40.4543095302	116.102015736					京菜鲁菜						80.0	0.5	42.5	37.0	2.02384293758	0.135135135135	0.0662366302321	5.02649253054	0.647715343874	3.6	0.00147682273182	0.000102237955872	1	5.0	2.17157089696	15	
5251	老妈东北炭烤串	92664394		大兴区清源北路五小对面往东30米	39.751894313	116.33213476					烧烤烤肉						44.0	1.75	15.765	60.25	0.0	0.0	0.0198675496689	172.062111834	0.129965096355	1.1875	0.000442970134105	0.0034997124715	1	4.56666666667	0.482577565177	16	
5252	玉林串串香（密云店）	40442584		密云区果园西路甲14—3号（万都金港KTV往南50米路东）	40.3824619901	116.833316915					火锅						492.0	33.0	2880.0	1117.0	2.28659540688	0.207865168539	0.785527412699	141.614282814	0.789524848929	4.17816091954	0.0175142475618	0.00288040909426	1	3.8	3.93515440253	174	
5253	白羊盛源生态农庄	95713910		昌平区流村镇白羊城白羊沟风景区	40.1971054232	116.036057891					农家乐						15.0	0.0	0.0	43.0	1.15857139264	0.0	0.00709061903466	0.770887694737	0.337078971898	1.61538461538	0.000158093600722	1.56797173453e-05	1	4.4	1.28529302412	13	
5254	鸿记煌三汁焖锅（良乡大学城店）	86803828		房山区良乡大学城地铁站西行300米路南，旭辉E天地底商1号楼2层211	39.7416213406	116.159601853					火锅						924.4	28.0	2770.00833333	529.666666667	2.2829551107	0.210256410256	0.489734154155	112.560444506	0.446266658087	2.72375690608	0.0109191927317	0.00228945923792	1	4.98719169191	2.64648633317	181	
5255	乌江榨菜（乌江专柜207店）	51233828		石景山区苹果园大街61号	39.9391618959	116.189830687					小吃快餐						0.0	3.0	85.0	73.0	2.0921622098	0.190476190476	0.104043911391	175.068712266	0.980929668756	5.3	0.00231978005087	0.00356086618464	1		2.16395565688	10	
5256	开口福蛋糕房	2741980		密云区密云花园小区甲15号楼底商	40.3821303174	116.864696877					甜点饮品						100.0	1.5	164.295	87.5	1.63791112367	0.121212121212	0.165688860734	91.2951612907	0.602095051929	2.92307692308	0.00369422591524	0.0018569271942	1	4.47	2.19028337026	26	
5257	亦捞坊	1658412		大兴区文化园西路林肯公园25号楼109（近亦庄文化园站）	39.8102626627	116.501064603					火锅						3866.4	77.0	10591.8166667	5537.33333333	2.40476151113	0.212903225806	0.579228561325	194.109391197	0.42437656555	2.47157190635	0.0129145746589	0.00394815017651	1	4.77041175253	2.83194810027	598	
5258	全国政协文化餐厅	5621121		西城区太平桥大街23号（政协礼堂旁）	39.9253903363	116.370501989					江浙菜						0.0	0.5	322.5	134.5	2.30718333744	0.0149253731343	0.249489328099	596.929746002	1.12800979363	5.92857142857	0.00556265483	0.0121414438915	1	3.9	2.24297322644	14	
5259	戈拿旺王厨	97629402		东城区交道口南锣鼓巷76号（工商银行斜对面）	39.9431550564	116.409647229					其他美食						46.0	10.5	1157.19333333	291.333333333	1.81509204962	0.0	0.0161774444779	689.064305051	0.343539678909	1.71428571429	0.000360694945742	0.0140154442855	1	4.09391304348	1.33419234574	28	
5260	重庆渣渣粉	5664515		丰台区小屯路9号	39.8945211304	116.258674827					小吃快餐						1086.0	53.0	887.15	2292.0	2.21448190616	0.197530864198	0.367392061864	269.171867038	0.527996289594	2.81102362205	0.0081914334493	0.00547490746224	1	4.0	2.6587898893	127	
5261	滒润cake蛋糕坊（东高地店）	40666756		丰台区东高地南街9号（东高地邮局东侧）	39.8133088923	116.430021886					甜点饮品						223.2	6.83333333333	489.723333333	214.333333333	2.13922144556	0.185714285714	0.240798758462	178.129357564	0.53033199141	2.73333333333	0.00536888846918	0.00362311916065	1	4.40967741935	2.10002919658	45	
5262	青诚烧烤	41257708		门头沟龙兴南二路梧桐苑小区7号院7号楼106号	39.9050295355	116.148719349					烧烤烤肉						183.333333333	3.75	412.075	126.75	1.51996887882	0.030303030303	0.156706837742	94.4549006952	0.745989632656	3.27777777778	0.0034939612628	0.00192119572655	1	3.88	1.79175946923	18	
5263	都一处（首都机场宾馆店）	6343508		顺义区机场西路8号（首都机场宾馆一层）	40.1549514704	116.728229045					京菜鲁菜						1578.66666667	27.0	3773.055	1422.5	2.39568098444	0.0559210526316	0.534774512519	51.4785095397	0.412896888458	2.60839160839	0.0119234199222	0.00104706364423	1	4.54510135135	2.30587211278	286	
5264	通鸡令美式炸鸡（亦庄鹿海园店）	71668741		大兴区大兴亦庄鹿海园四里华联超市内（博客雅苑）	39.76580556	116.510652789					小吃快餐						86.0	2.5	74.25	122.25	1.80590128538	0.142857142857	0.161044331012	79.0171870726	0.427067655903	2.5	0.00359067072156	0.00160719540236	1	4.66821705426	1.22655581561	14	
5265	路边小摊	86322707		顺义区罗各庄村育才双语幼儿园西50米	40.2061951317	116.727344591					小吃快餐						140.0	3.5	218.0	115.5	2.16474085693	0.145454545455	0.20614464169	18.2582331671	0.482080669796	2.74285714286	0.00459623461857	0.000371369185473	1	5.0	1.57279868049	35	
5266	杨国福麻辣烫	42544034		东城区北京站街10号（味多美隔壁）	39.9129969834	116.433776397					小吃快餐						4994.0	206.25	4579.81125	7759.875	2.30404311451	0.226102941176	0.521993228188	587.512003509	0.450919850269	2.50798722045	0.011638446318	0.0119498886996	1	4.84789175582	3.10556829358	626	
5267	海肴潮味砂锅粥	96024127		大兴区林肯公园底C区25号二层	39.8104036466	116.497555136					小吃快餐						295.0	21.0	1580.0	538.0	2.18318754632	0.0833333333333	0.416611814645	188.915974254	0.736767883155	3.47272727273	0.00928884510063	0.00384251700803	1	4.1	2.74571085187	55	
5268	小巴蜀	50785112		平谷区新平北路57-1号平谷世纪广场西北角	40.1523536966	117.113629574					川湘菜						618.888888889	31.0	1735.655	944.0	2.3073681352	0.132492113565	0.804959032249	92.5126307453	0.678263453228	3.14233576642	0.0179474981267	0.00188169030439	1	4.53091561939	3.39696322031	274	
5269	华田采摘园	5410053		房山区城关田各庄村东	39.6883410304	116.02535898					农家乐						130.0	17.0	850.0	392.0	2.1698992365	0.0	0.151094874871	14.5463395978	0.567625023151	2.8085106383	0.00336883602153	0.000295869936515	1	4.6	2.22731160323	47	
5270	贝客新语	90712479		顺义区府前东街甲2号（微尚生活广场底商）	40.1333977703	116.675854194					甜点饮品						330.0	48.0	921.2	563.5	1.94347974334	0.139240506329	1.04980398459	130.681479271	0.946770355793	5.95918367347	0.0234066011958	0.00265803783253	1	4.7	3.29805955284	49	
5271	逸潇瑶香辣虾火锅（石景山店）	2391484		石景山区石景山游乐园塞纳左岸风情街25-8号	39.9201385111	116.213265484					火锅						5573.66666667	28.75	3557.4425	464.75	2.19189979661	0.288888888889	0.530198484656	334.774688024	0.718758702562	4.2625	0.0118213920571	0.00680925706613	1	4.78561688894	3.22913680672	80	
5272	和平门三千里烤肉城（西罗园店）	263980		丰台区西革新里110号院4号楼	39.8419378522	116.258370335					日韩料理						456.8	7.83333333333	792.25	363.833333333	2.01841907326	0.124223602484	0.370306921881	130.730967111	0.749827822226	3.86956521739	0.00825642364456	0.00265904440631	1	4.2	2.84172512768	69	
5273	浮罗山榴莲甜品（悠唐店）	51618862		朝阳区三丰北里2号悠唐购物中心B1-015（电影院旁）	39.9275526036	116.446985079					甜点饮品						120.0	28.0	812.0	455.5	2.23724548107	0.171232876712	0.306377058803	543.565414204	0.712540493579	3.8125	0.00683103297018	0.011056022961	1	5.0	2.89395459656	64	
5274	诚信蛋糕	5744446		西城区三里河路51号	39.9199444416	116.341077557					甜点饮品						35.0	13.5	1298.0	543.0	2.32426810983	0.158192090395	0.230634550005	486.970587898	0.474775493049	2.61379310345	0.00514226561642	0.00990489435211	1	3.4	2.36036957021	145	
5275	古井一品阿胶（蒲方路店）	91436003		丰台区蒲方路9号GOGO新时代7号楼底商，白鹤美甲坊内	39.8724988862	116.430220079					甜点饮品						34.0	86.0	2571.4	3926.0	2.39042569582	0.161417322835	1.20984574968	415.215505837	0.978433272626	6.0843373494	0.0269749185438	0.00844540886223	1	3.5	3.81879819044	166	
5276	京味锅贴	90703728		顺义区幸福西街餐饮小吃街5号	40.1396995762	116.66136156					小吃快餐						84.0	1.0	28.9	139.0	2.17014427766	0.276470588235	1.60489561078	222.243926624	1.07939119605	12.1739130435	0.0357830148045	0.00452040157725	1	3.7	2.99219696089	23	
5277	薯来乐脆皮玉米大薯条（传媒大学店）	69486068		朝阳区定福庄西街17号西街丁字路口东30米处	39.9170476803	116.55752609					小吃快餐						1368.0	22.5	189.42	16628.0	2.33155182786	0.208126036484	1.10097642418	122.786858509	0.577448531998	3.31466113416	0.0245475502713	0.00249746266321	1	4.3	3.89018005673	1446	
5278	御桃缘开心农庄	6494910		通州区西集镇供给店村南（北京阳光国际会议中心）	39.8200960563	116.806702129					农家乐						211.0	112.0	8736.0	2560.0	2.31599716962	0.00884955752212	0.437936404868	5.13464325761	0.659289845561	3.42857142857	0.00976430164902	0.000104437722249	1	4.1	2.89702231233	126	
5279	天天烧烤（右安门店）	274017		西城区菜市口大街育新街73号（开阳桥西北角，国药营业部）	39.8776657254	116.380305151					烧烤烤肉						424.0	22.5	2320.0	69.0	1.97626111649	0.109756097561	0.294579057503	481.657339348	0.918539188393	6.5625	0.00656798280521	0.00979682383029	1	4.5	2.2696393746	16	
5280	振家龙虾	95793341		丰台区东铁营44号龙隆昌大厦一楼	39.8586015004	116.430500721					小吃快餐						144.0	1.25	92.7	111.0	2.13451628637	0.212765957447	0.321206956758	414.42664775	0.623203976943	4.58620689655	0.00716168279843	0.00842936363033	1	5.0	1.96658020873	29	
5281	船长寿司	4420306		大兴区西红门路(近商贸学校)	39.79895953	116.366401061					日韩料理						460.0	20.0	204.0	466.0	2.00612055661	0.0806451612903	0.194182676785	176.804587164	0.599303485713	2.65217391304	0.00432952869428	0.00359617356849	1	4.5	2.23075745459	46	
5282	金豫食圣	4956751		顺义区港馨东区东侧餐饮街8号(河南村口往南100米路西)	40.1438087639	116.667507992					东北菜						160.0	5.5	756.5	148.5	2.09971131946	0.0229885057471	0.447313530048	152.167313074	0.799363124612	4.30555555556	0.00997337556442	0.00309505583561	1	4.4	2.61977965603	36	
5283	香遇糕手（知春路总店）	6778739		海淀区罗庄东里西平房02号（近罗庄东里小区西门口）	39.9805793114	116.353705082					甜点饮品						1161.33333333	1.25	26.4975	771.25	2.34338861589	0.145038167939	0.1653345056	407.50099819	0.508201624399	2.40769230769	0.00368632515527	0.00828849716136	1	4.97508610792	2.49431672318	130	
5284	饭点	82073209		昌平区回龙观镇西大街35号院2号楼	40.0828147685	116.331391267					小吃快餐						62.0	15.0	180.0	341.0	1.66215619812	0.457142857143	0.134861318623	235.626495866	0.376278399696	2.3	0.00300688999859	0.00479260063361	1	5.0	2.07721767043	30	
5285	晋码头面食坊（清真）	40749718		朝阳区龙湖长楹天街西区.室外商业街.西2区三层C310	39.9314415014	116.610280029					小吃快餐						8603.0	214.0	3141.2	4899.0	2.27876953174	0.260869565217	0.682610691418	111.458558348	0.497745134917	3.35945945946	0.0152195995258	0.00226704707125	1	4.4	3.32021838887	370	
5286	虾之道（杨镇店）	93105916		顺义区杨镇三街顺鑫澜庭小区底商	40.1667845746	116.827893294					火锅						127.0	5.75	660.825	126.75	1.77653352374	0.158415841584	0.675917413118	15.2137493395	0.492194925915	4.47058823529	0.015070365099	0.000309444930869	1	5.0	2.43968985948	34	
5287	英伦时光咖啡（沙河店）	3310149		昌平区沙河地铁东200米青年创业大厦2楼	40.1556154219	116.298187925					西餐						1681.33333333	20.5	2232.8575	464.5	2.32938411753	0.0564971751412	0.348669908178	88.6487453241	0.446097685981	2.31791907514	0.00777400125119	0.00180309956844	1	4.8439333862	2.18938356531	173	
5288	海港海鲜自助火锅	95940088		海淀区蓝靛厂西路29号绮美大厦	39.9662327879	116.286206993					自助餐						1168.0	156.0	24098.0	3575.0	2.37296073272	0.139275766017	0.575911648551	290.907173371	0.620587389644	3.5462962963	0.0128406202296	0.00591699969181	1	4.2	3.30054949289	216	
5289	Falahfel阿拉伯餐厅	371650		海淀区五道口城铁站南侧，东升园公寓12号楼配楼（近东升园公寓12号楼配楼）	39.9944642993	116.343834553					西餐						2270.8	20.0	2532.955	592.0	2.31906914088	0.0720338983051	0.384063933562	425.891123484	0.626033018822	3.0350877193	0.00856315222512	0.00866254900902	1	4.87000176149	2.97190646504	171	
5290	巴乡石锅鱼	1659697		丰台区卢沟桥晓月中路29号院甲3号	39.8428645935	116.245263756					火锅						346.0	46.5	3900.1175	371.25	2.2908425063	0.270718232044	0.375405290338	120.153672387	0.499972087123	2.896	0.00837009770084	0.00244390413013	1	4.9098265896	2.90986664581	125	
5291	汉釜宫韩式自助烤肉（良乡店）	90888554		房山区良乡西潞北大街金百万1层	39.7399914149	116.142154631					自助餐						2150.0	1107.0	66596.35	16433.5	2.36253640661	0.0883333333333	1.02272706161	272.341143889	0.626576239101	3.05763688761	0.0228028896962	0.00553936998454	1	3.3	3.72255625087	1041	
5292	一心向膳烤猪蹄（鼓楼店）	96634454		东城区鼓楼东大街295号（鼓楼，姚记炒肝店旁）	39.9472403456	116.403675444					小吃快餐						455.0	88.5	1396.94	674.0	2.22221546738	0.24	0.481353593795	603.839381251	0.511966984969	3.37037037037	0.0107323383884	0.0122819846323	1	4.4	2.26252191516	81	
5293	芒果私厨	52464725		顺义区裕民大街6号（方糖大厦底商）	40.0999558219	116.490459388					川湘菜						127.0	0.5	45.0	59.5	1.86866170557	0.135135135135	0.126738557574	51.6644798539	0.512681036581	2.62962962963	0.00282578359086	0.00105084624704	1	3.9	2.00951701385	27	
5294	福顺居家常菜	1559868		昌平区立水桥北路天通苑北二区12号楼（近太平庄路）	40.080219454	116.439474082					其他美食						1012.0	43.0	4034.0	995.0	2.27749101671	0.034632034632	0.580387941554	137.9580394	0.743364208199	3.72	0.0129404243899	0.00280604175949	1	4.0	3.22532367088	150	
5295	一品三秦陕西小吃（赵公口店）	95664364		丰台区赵公口长途站北门西侧	39.8615182468	116.420177676					西北菜						171.0	395.0	4823.07666667	17020.6666667	2.37695856415	0.0174002047083	1.87252127423	425.039288632	0.90998902048	4.59275521405	0.0417500403314	0.00864522284102	1	4.67122807018	4.10012675986	911	
5296	香满城原永定门电烤串（蒲黄榆店）	5120953		丰台区蒲黄榆安乐林路二巷（张亮麻辣烫正对面）	39.8608171697	116.43499576					烧烤烤肉						80.0	3.5	233.0	105.0	1.9091778589	0.0588235294118	0.114549963019	397.827636388	0.661828544476	2.94444444444	0.00255402469483	0.00809174271856	1	4.4	1.88915916375	18	
5297	一元利羊蝎子（金顶西街店）	1661704		石景山区金顶西街	39.9369331725	116.165771173					火锅						724.0	23.0	2784.5	609.0	2.24606953451	0.247787610619	0.706775593728	138.651208144	0.756171850482	4.49541284404	0.0157583841366	0.00282014068732	1	3.7	3.29947576069	109	
5298	伊兰朵意大利手工冰淇淋（悦荟万科广场店）	42553498		昌平区南环路10号院1号楼悦荟万科广场2层	40.2180007214	116.246327903					甜点饮品						2810.0	41.5	920.14	2081.0	2.27315550497	0.144230769231	0.918941752274	194.461918116	0.935873471749	4.68817204301	0.0204888754791	0.00395532051076	1	4.66903914591	4.15657420169	279	
5299	小时光西饼屋	98018175		密云区新西路云江苑东门门脸房	40.3844132281	116.840850225					甜点饮品						36.6	4.5	475.74	78.0	2.00699732712	0.0888888888889	0.228447373395	78.0559692279	0.931129690148	4.10526315789	0.00509349996932	0.00158764440393	1	4.49180327869	2.57962467361	19	
5300	裕米蛋糕连锁店	64237924		房山区长阳镇碧波园小区17号	39.7561288981	116.184279984					甜点饮品						0.0	0.0	0.0	656.0	1.41374763733	0.4	0.0310482508967	76.5987448004	0.0402699363443	1.14285714286	0.000692256875793	0.00155800472063	1		0.254278466943	112	
5301	57度湘（朝阳大悦城店）	40657338		朝阳区朝阳北路101号朝阳大悦城6层	39.929788393	116.52427017					川湘菜						169.0	51.5	4689.0	2793.0	2.32448682442	0.06	0.11304871399	263.330756363	0.17910909977	1.49175824176	0.00252055260115	0.00535610031952	1	5.0	0.920841166638	364	
5302	虾吃虾涮（云景路店）	4754038		通州区云景东路与云景南路交叉口北50米路西	39.8813274986	116.671447117					火锅						7376.0	96.0	13280.0	3546.5	2.34939635375	0.24355971897	0.606471869571	211.916781378	0.520499999371	2.7484939759	0.0135219959115	0.00431034929656	1	3.7	3.48131077698	664	
5303	客来堡自选餐厅	73481302		大兴区市场路54号	39.7351774558	116.350144473					小吃快餐						182.0	10.0	309.226666667	749.666666667	1.85063891832	0.230769230769	0.169876151838	124.709947707	0.401567739629	2.64705882353	0.00378758644196	0.00253657795233	1	4.64945054945	2.02820712546	34	
5304	口头馋（八角游乐园）	4900879		石景山区八角东街石景山游乐园西门向南20米(石景山融科创意产业中心)	39.9193348803	116.21340014					川湘菜						3783.33333333	44.3333333333	3901.65666667	1016.33333333	2.30146424571	0.108527131783	0.631750584784	332.01271319	0.658800914255	3.36322869955	0.0140856142769	0.00675307899375	1	4.90251982379	3.13959896591	223	
5305	上海小南国（展览路店）	1650604		西城区展览馆路28号(百万庄路口)	39.9345092932	116.350873312					江浙菜						677.6	179.166666667	17045.2283333	9943.83333333	2.39538631903	0.0200892857143	0.205681190266	524.533135573	0.157881197736	1.41537610619	0.0045859014299	0.0106689098298	1	3.89031877214	1.09810263332	1808	
5306	蒂丝特蛋糕（北关环岛店）	74413055		通州区北关环岛富河园碧水明珠	39.9315205068	116.661532599					甜点饮品						0.0	67.0	7424.0	1559.0	2.28072207698	0.186746987952	0.455443020749	115.442504161	0.513513709625	2.75352112676	0.0101546320176	0.002348079814	1		2.80258254653	284	
5307	美味时差（昌平店）	1560109		昌平区东小口镇天通北苑东200米	40.08262798	116.447679115					甜点饮品						11046.0	35.5	6696.0	351.5	1.55653870166	0.295454545455	0.199826238415	104.073335885	0.273760008654	2.5	0.00445535846663	0.0021168329719	1	4.5	1.13443291587	30	
5308	过路人台湾饭团	94925216		朝阳区广顺北大街16号-华彩商业中心内一层	40.0163172938	116.474301387					小吃快餐						361.0	110.5	651.95	3433.5	2.34321413001	0.232380952381	1.10749694954	156.617835508	0.747246461518	4.59064327485	0.0246929329703	0.00318557866309	1	4.5	3.86364714038	342	
5309	优知味河南烩面馆	98445931		密云区果园西路甲14号	40.3823240459	116.833340625					小吃快餐						237.333333333	15.25	389.29	404.75	2.04285374283	0.244094488189	0.716519438604	142.261519024	0.706462843644	3.95348837209	0.0159756344943	0.00289357376262	1	4.97247191011	2.95541828386	86	
5310	干锅鸭头王	50257352		石景山区晋元庄路23-4号（首钢工学院西行100米）	39.9336908999	116.206440551					川湘菜						355.0	1.0	78.0	227.0	2.0642527739	0.132075471698	0.269697709333	212.441897459	0.668598985834	3.30909090909	0.00601322420037	0.00432103006339	1	4.5	2.38201243586	55	
5311	小城渔家（易事达店）	4543903		朝阳区北苑路秋实街1号易事达广场4楼（近5号线立水桥南站）	40.0481302468	116.428142857					川湘菜						495.333333333	307.25	26248.705	8481.75	2.44051945776	0.109567901235	0.475857669832	152.865009568	0.27511446978	2.01436781609	0.0106098003696	0.00310924685707	1	4.8069986541	1.95974581907	1044	
5312	四季蛋糕连锁（迎宾中路店）	42017571		怀柔区迎宾中路196号	40.336461198	116.646850898					甜点饮品						0.0	17.5	3411.5	986.5	0.178921649566	0.0	0.00124759150656	40.0803364842	0.0252053520204	1.03636363636	2.78165041074e-05	0.000815226850122	1		0.181415523082	55	
5313	炙子革命老北京炙子烤肉（西单店）	3247191		西城区羊皮市胡同16号	39.9253285489	116.380535625					烧烤烤肉						219.333333333	7.75	1810.5225	66.75	1.95619199721	0.16	0.133608127016	657.104817974	0.54174950368	3.0	0.00297894863374	0.0133653940547	1	4.8282674772	1.97562185929	26	
5314	湘菜王（花园店）	78407034		密云区鼓楼街道花园小区	40.3784813625	116.8608101					川湘菜						172.0	9.5	961.5	139.5	1.8116938593	0.0555555555556	0.328723170718	115.498816908	0.878856585689	4.33333333333	0.00732926553315	0.00234922520517	1	4.1	2.64843833455	21	
5315	真得味中式连锁餐厅	92071122		丰台区广安门外水口子街51号院1号楼如家酒店隔壁	39.8922116211	116.319372208					小吃快餐						72.0	11.0	302.75	133.5	2.03553497319	0.193548387097	0.101721965877	413.002077892	0.470320080518	2.55	0.00226800957425	0.00840038813512	1	4.1	1.60757515546	20	
5316	香味斋（牛栏山店）	40262061		顺义区牛富路24号（牛栏山市场内）	40.2179136621	116.659597792					甜点饮品						3441.66666667	23.25	1346.45	1157.5	2.2326917537	0.148051948052	1.13947090614	48.399026935	0.660233120753	3.53400503778	0.0254058295318	0.00098442752078	1	4.48726392252	3.23756495753	397	
5317	比萨到PizzaNow（安定门外店）	77627699		东城区安定门外大街甲82号隆和写字楼1层8号	39.9670065287	116.41476213					西餐						35.0	3.5	365.925	157.0	2.09577486373	0.093023255814	0.0875569418581	465.555322932	0.626433414242	3.19047619048	0.00195218388393	0.0094693117065	1	5.0	2.03684074453	21	
5318	辣约老灶	95865781		门头沟冯村商业街唱吧麦颂KTV四层	39.9153522418	116.117834421					火锅						76.2	3.83333333333	589.993333333	73.8333333333	1.67408737876	0.227272727273	0.0718921880192	94.4172458949	0.653903034902	3.08333333333	0.00160291997245	0.00192042983467	1	4.72283464567	2.02280852941	12	
5319	阿超牛肉拉面	90801488		西城区大栅栏街道北京大栅栏（大力胡同4号）	39.8999909766	116.400887426					小吃快餐						72.0	4.0	58.5	143.5	1.70438778782	0.407407407407	0.105614385126	642.82100949	0.312620481554	2.05405405405	0.00235479558991	0.0130748639539	1	3.7	1.62435949839	37	
5320	文考翅吧	5688182		东城区南锣鼓巷12号（南锣鼓巷进北口，路东第一条胡同，小菊儿胡同第一家）	39.9462485104	116.409645516					烧烤烤肉						3724.0	5.5	494.5	2076.0	2.30327561726	0.078431372549	0.44082849735	674.577719508	0.466224364762	2.42352941176	0.00982878421562	0.0137207897357	1	3.7	2.78700393331	595	
5321	马榴香榴莲王	91411488		通州区陈列馆路与潞苑南大街交汇处	39.9427141037	116.679792795					甜点饮品						10.0	6.0	804.0	43.0	2.17766583407	0.135593220339	0.385744006026	88.9127947421	0.808122553818	6.54545454545	0.00860061139533	0.00180847028621	1	4.0	2.09827373953	11	
5322	五饼二鱼华西餐厅	5892607		昌平区小汤山大柳树环岛北200米路西	40.1848351814	116.413830604					其他美食						260.0	3.0	375.0	121.0	1.99258748874	0.04	0.106510347329	27.0133914713	0.64941769561	3.0	0.0023747721096	0.000549447533926	1	4.1	2.14008967495	27	
5323	星光西点	6342773		大兴区亦庄贵园小区京客隆超市南行200米，青年假日酒店南侧	39.8016141504	116.486137968					甜点饮品						659.333333333	2.0	192.5	163.75	1.93916416196	0.0789473684211	0.0977145894123	156.65549686	0.515308848693	2.16666666667	0.00217866045372	0.00318634468823	1	4.21001011122	2.07092207589	42	
5324	和庆斋	5126049		门头沟门头沟永安小区东侧，信翔批发市场左转100米	39.9320205804	116.133023186					火锅						299.0	71.5	6089.765	2892.16666667	2.30856730982	0.258302583026	0.762295917995	95.6405248358	0.703092620987	3.91954022989	0.0169962743594	0.00194531110876	1	4.80535117057	3.40175056469	174	
5325	陶然春天酒楼	307496		东城区永外彭庄甲58号金泰绿洲大酒店2楼（南二环陶然桥西南侧）	39.8765548928	116.393166997					其他美食						397.714285714	3.625	422.18875	215.75	1.52572324988	0.111111111111	0.0574676079299	471.319666462	0.27371171829	1.8	0.00128130717757	0.00958655741928	1	4.80086206897	1.1350477761	35	
