,shopname,meituan_id,dianping_id,address,lat,lon,google_road,google_qu,dianping_road,dianping_qu,meituan_category,dianping_category1,dianping_category2,dianping_price,telephone,problem,review_counts,sales_volume,sales_revenue,cum_sales_volume,rating
11393,全牛道乐山跷脚牛肉（当代鼎城店）,118604373,,石景山区杨庄当代商城鼎城店地下一层美食城,39.9313805374,116.203423943,,,,,小吃快餐,,,,,,226,19,184.895,947.5,5
11394,朱记开小灶,108583914,,石景山区八角游乐园融科创意大厦A座B1层,39.9130652242,116.218841715,,,,,小吃快餐,,,,,,0,0,0,1,
11395,每实蛋糕,94125879,,顺义区李桥镇李桥西路1号,40.0487691903,116.677297509,,,,,甜点饮品,,,,,,0,0,0,3,3.5
11396,三九七分,52460206,,东城区东华门街道东单北大街116号,39.9163201574,116.424550722,,,,,小吃快餐,,,,,,264,7,274.1825,401.5,4.35
11397,校园爵士比萨（清华大学独峰比萨店）,4374013,,海淀区清华大学清西文化长廊独峰书院二楼,40.0129959408,116.330200204,,,,,西餐,,,,,,220,2.25,153.0775,144.5,4.44
11398,榴莲先生（亦庄店）,41689415,,大兴区亦庄经济技术开发区景园北街2号院67号楼,39.7839303511,116.525903096,,,,,甜点饮品,,,,,,54,9,1918.18,337,4.4
11399,MOST披萨酒吧,92009578,,昌平区育知东路新龙城二期北门外西侧30米,40.0746017369,116.3394415,,,,,西餐,,,,,,0,0,0,2,4.5
11400,烧烤先生,41998075,,大兴区永大路永兴路5号院7号商业楼211室（生物医药基地地铁站对面）,39.692019153,116.329204655,,,,,烧烤烤肉,,,,,,70,8,710.715,443.5,4.15
11401,新辣道鱼火锅（通州北苑店）,83967,,通州区杨庄北里52号天时名苑14号楼华联4层F4-03,39.909818832,116.642935789,,,,,火锅,,,,,,3116,1245.5,107186.71,69591,4.8
11402,二胖小吃,51641822,,通州区西门金街B2-103,39.8098148839,116.740079181,,,,,小吃快餐,,,,,,141,1,14.815,44,5
11403,振龙庄园餐厅,84965098,,通州区于家务王各庄村,39.6903680036,116.70655109,,,,,其他美食,,,,,,8,1,65.615,41,3.5
11404,七宝私家烘焙,82722595,,大兴区瀛海镇南海家园五里,39.7675416221,116.495332,,,,,甜点饮品,,,,,,0,0,0,1,3.5
11405,小贤家千层榴莲蛋糕,75392445,,通州区通胡大街通胡大街15号院,39.9218211054,116.699196709,,,,,甜点饮品,,,,,,0,41.5,7547.77,2084,
11406,窝夫小子（顺义配送中心）,150532995,,顺义区后沙峪大街华润超市旁,40.1117674216,116.551448673,,,,,甜点饮品,,,,,,0,0,0,1,
11407,康陵正德春饼宴29号,152332292,,昌平区泰燕路康陵正德村29号（十三陵镇）,40.325625266,116.218119144,,,,,其他美食,,,,,,0,0,0,0,3.5
11408,浓郁麦香蛋糕房（培新街店）,5269425,,东城区培新街幸福家园南门对面,39.8982458608,116.435614933,,,,,甜点饮品,,,,,,0,0,34.16,25,4
11409,谷多滋,40572135,,大兴区天堂河小区世纪家家福超市旁,39.6775018885,116.333517295,,,,,甜点饮品,,,,,,288,3.75,312.5625,133,5
11410,棒约翰比萨（大峡谷店）,359789,,丰台区南三环西路16号1号楼北京凯德MALL·大峡谷购物中心F5-02商铺（右安南桥东南）,39.860475367,116.373445286,,,,,西餐,,,,,,56,28.5,2734.785,1772,4.5
11411,瞧小碗火锅,132675014,,东城区幸福大街38-2号,39.8930389252,116.4379005,,,,,火锅,,,,,,4,1,88.3125,53.5,4.5
11412,御喜玛蛋糕（方庄店）,114619791,,丰台区方庄南路方庄南路18号院,39.8563981585,116.448716931,,,,,甜点饮品,,,,,,0,0,45.175,21,3.5
11413,貂蝉蛋糕（鲁谷店）,41057804,,石景山区鲁谷大街永乐东区15号院-2,39.9061986659,116.236682918,,,,,甜点饮品,,,,,,0,2.25,207.7875,91.5,3.5
11414,来伊份（国泰百货机场店）,4541768,,顺义区南平街1号国泰百货机场店二层,40.0510008806,116.609888027,,,,,其他美食,,,,,,0,0,0,0,3.5
11415,葡萄美新疆菜,116578622,,丰台区槐房西路万达三层,39.8233191349,116.371265011,,,,,新疆菜,,,,,,78,3.5,215.99,196.5,4.85
11416,咸亨越小馆,105481851,,东城区北花市大街2号,39.9059160778,116.434144,,,,,江浙菜,,,,,,189.5,8.5,3047.9575,196,5
11417,京惠苑食府,95809694,,丰台区花乡丰葆路158号,39.8170166811,116.2913453,,,,,川湘菜,,,,,,111,0,24.105,22,4.3
11418,赛道火锅运动主题餐厅（北大店）,40834057,,海淀区北大博雅国际酒店,40.0042633928,116.320994846,,,,,火锅,,,,,,206,3,732.12,208,4.5
11419,城外江上渔火,153636434,,通州区通州次渠定海园一里KTV二层,39.8053977171,116.570774654,,,,,川湘菜,,,,,,10.5,0,15.66,16.5,2.85714285714
11420,小贤家千层榴莲蛋糕,73255813,,通州区梨园北街梨园北校区底商,39.8864706962,116.684715598,,,,,甜点饮品,,,,,,0,41.5,7547.775,2084,
11421,功夫鸡排,91213293,,通州区西门金街b区茶当家旁,39.777416921,116.541362768,,,,,小吃快餐,,,,,,64,38,340.58,1111,4.9
11422,傻万老灶火锅,51754409,,通州区万达广场对面（原厨艺酒楼二层）,39.9132531741,116.649455134,,,,,火锅,,,,,,772,27.75,3448.9075,1268,5
11423,瑞琦香蛋糕房,150098107,,石景山区七星东街13号楼底商（近农村人家对面）,39.9043386961,116.222948298,,,,,甜点饮品,,,,,,12,0,13.41,14,0
11424,大粥锅（交大店）,363941,,海淀区上园村29号（交大南门对过）,39.9526514276,116.349666401,,,,,小吃快餐,,,,,,852,32.5,1316.19,2298,5
11425,可润美冰淇淋（悦荟万科店）,150009667,,昌平区南环路悦荟万科广场B1-1012号,40.2180007214,116.246327903,,,,,甜点饮品,,,,,,36,2.5,63.745,174,4.6
11426,纽罗宾cake（北七家店）,97870493,,昌平区立汤路爱家宾馆隔壁，北七家镇东沙各庄村东沙广浩集贸市场西门,40.1338854443,116.416073162,,,,,甜点饮品,,,,,,45.5,2.75,166.5525,229.5,0
11427,老船舱（蒸汽海鲜东四店）,71165659,,东城区东四北大街东四九条甲100-1号（万里路青年酒店斜对面）,39.9391257152,116.426092983,,,,,海鲜,,,,,,36,0.5,103.585,48,4.5
11428,仙瑞西饼屋（清华东路店）,332479,,海淀区清华东路东王庄小区11号楼底商,40.0059390861,116.351751959,,,,,甜点饮品,,,,,,376,5,444.39,237.333333333,4.85
11429,张亮麻辣烫（和义店）,41888018,,丰台区和义东里家家福超市2层,39.8419378522,116.258370335,,,,,小吃快餐,,,,,,136,1.5,40.325,107.5,4
11430,田府聚源烤鸭（延庆分店）,40442255,,延庆区东顺城街福春来茶叶超市正对面,40.4656494741,115.981823894,,,,,京菜鲁菜,,,,,,22,6.66666666667,156.353333333,541.333333333,4.1
11431,杨铭宇黄焖鸡米饭（南小街店）,92262775,,大兴区南小街南路阳光博爱医院东侧,39.7921136388,116.415960249,,,,,小吃快餐,,,,,,34,1,19.285,71,3.9
11432,川渝小馆,60221378,,东城区银河SOHOA座1-133室,39.9257299986,116.440164513,,,,,川湘菜,,,,,,288,7,608.42,364.5,3.4
11433,火动力烤串专门店,4886172,,朝阳区西大望路平乐园（珠江帝景对面）,39.8945838227,116.483660383,,,,,烧烤烤肉,,,,,,140,1,19.628,32.6,5
11434,上角楼,96359812,,通州区通朝大街新华联南区底商四美国际东邻,39.8958842946,116.650310877,,,,,烧烤烤肉,,,,,,36,4.5,362.22,241,5
11435,香禾情米线,4072847,,东城区崇文区光明路11号天玉大厦105号,39.8906610707,116.443465885,,,,,小吃快餐,,,,,,6,0,0,0,3.6
11436,古香居云南主题餐厅,97361766,,昌平区康长路与水库南路交叉口西行300米路南,40.2683215258,116.225207425,,,,,云贵菜,,,,,,24,0,0,1,4
11437,蒙园食品,40010968,,昌平区丰善东路巩华家园南一村8号楼2单元104,40.1494601491,116.294324727,,,,,火锅,,,,,,0,0,0,0,
11438,新加坡章记餐厅（国子监店）,78506974,,东城区国子监街98号（北京孔庙、雍和宫）,39.9516775627,116.415279827,,,,,东南亚菜,,,,,,15,0,0,4,4.66666666667
11439,炊事班一锅鲜,152027346,,门头沟灰峪新村,40.0008930315,115.795795381,,,,,东北菜,,,,,,4.5,0,0,2,0
11440,欢脱定律火锅,128441123,,石景山区苹果园南路9号乐活美食汇二层,39.9375627644,116.204835622,,,,,火锅,,,,,,0,0,8.74,7,3
11441,魔法寿司,42399456,,石景山区石门路佳汇中学门口,39.939777749,116.164631044,,,,,日韩料理,,,,,,0,0,0,5,3.5
11442,鲜果会（凯德晶品店）,4960793,,海淀区万寿路凯德晶品购物中心负一层（地铁直通）,39.9143629265,116.303909234,,,,,甜点饮品,,,,,,790,31.5,679.54,1744,4.3
11443,威海渔家菜,115164226,,丰台区丰葆路17号永旺商场对面,39.8246866238,116.29634933,,,,,海鲜,,,,,,0,1,96.615,78,5
11444,米雅蛋糕（西四店）,4222587,,西城区西什库大街31号底商,39.931237737,116.386382038,,,,,甜点饮品,,,,,,0,7.5,947.07,242,4
11445,来子熏鸡（黄寺店）,113637112,,西城区黄寺大街23号院华欣超市底商,39.9700352472,116.391966537,,,,,京菜鲁菜,,,,,,21,1,18.36,39,4
11446,东篱（搜秀店）,150310134,,东城区搜秀城三层,39.902797901,116.425669366,,,,,其他美食,,,,,,15,0,26.495,46,5
11447,榴莲在哪（罗斯福店）,4975324,,通州区九棵树西路京通罗斯福广场FZ082号,39.8952194901,116.66516365,,,,,甜点饮品,,,,,,1694,5.5,95.17,291,3.6
11448,福香韩式烤肉,4575418,,大兴区永兴路5号院兴宇名苑(地铁4号线 生物医药基地对面),39.6921253013,116.330409378,,,,,烧烤烤肉,,,,,,846,11,1136.915,595,3.6
11449,傻四肉饼,262668,,朝阳区枣营北里6号伯宁花园1楼（亮马桥东）,39.9515769293,116.479819407,,,,,小吃快餐,,,,,,200,0,7.98,6,4.6
11450,杨记黄焖鸡米饭,41909626,,西城区珠市口西大街临街2号（160号附近）,39.896141144,116.398121015,,,,,小吃快餐,,,,,,1350,8.5,187.81,619,4.4
11451,重庆李记火锅串串香（石景山晋元庄店）,150072153,,石景山区晋元庄路23-4号（黄南苑小区南门旁）,39.9359196253,116.204660552,,,,,火锅,,,,,,16,0,7.3825,10,4.8125
11452,那一家蛋糕店（后海店）,42482166,,东城区东棉花胡同（东棉花幼儿园旁）,39.941848283,116.413610569,,,,,甜点饮品,,,,,,14,2,343.485,116,0
11453,幸福西饼蛋糕（广渠门店）,150080146,,东城区广渠门地铁站旁,39.8998378699,116.451841683,,,,,甜点饮品,,,,,,25.25,1.125,205.32375,61.75,4.6
11454,大手指平价海鲜,114132515,,石景山区京成商厦二层,39.9388665446,116.18455581,,,,,海鲜,,,,,,0.5,0,0,0.5,3.5
11455,上庄水库申隆农庄,367467,,海淀区上庄镇白水洼村西1公里(近上庄水库),40.1117015467,116.210719547,,,,,粤港菜,,,,,,2992,10.5,738.815,217,5
11456,肯德基（商业西街店）,42835634,,怀柔区商业西街新悦百货1层,40.3203965375,116.635700772,,,,,小吃快餐,,,,,,0,3411,109128.3,208333,3.5
11457,火齐潮汕砂锅粥（木樨园店）,119484681,,丰台区永外果园8号合生广场3层餐饮区（木樨园桥西南角）,39.860253932,116.401896336,,,,,小吃快餐,,,,,,0,22.5,4162.33,1344,4.5
11458,浓郁麦香蛋糕房（培新街店）,5589351,,东城区夕照寺街11号(金年丰菜市场),39.8943081458,116.446630891,,,,,甜点饮品,,,,,,0,0,34.16,26,3.5
11459,菜根源酒家（西直门店）,282867,,西城区西直门外南大街5号（人民医院西北角）,39.9433089103,116.360899659,,,,,小吃快餐,,,,,,1008,63.5,679.9525,2938,4.89682539683
11460,7cake千层蛋糕（万达广场店）,41634144,,石景山区万达广场B座,39.9125491057,116.232769871,,,,,甜点饮品,,,,,,0,10,1758.095,548,3
11461,哈呗斯料理,90464642,,昌平区十三陵北京联合大学正门向北300米石牌坊村口,40.2422107082,116.224067417,,,,,日韩料理,,,,,,0,0,0,1,3
11462,螺阿宝柳州螺蛳粉,5090367,,朝阳区城铁立水桥站A口奥北南区底商,40.0603859993,116.417440951,,,,,小吃快餐,,,,,,62,3,107.911666667,181,5
11463,通鸡令,92325147,,丰台区安乐林路蒲安北里11号楼,39.8718288479,116.426790009,,,,,小吃快餐,,,,,,34,2.5,25.445,128,4.8
11464,冯层层古早味千层蛋糕（双井店）,5405181,,朝阳区双井地铁站南行300米路东（双流老妈兔头北侧）,39.9049565979,116.455560039,,,,,甜点饮品,,,,,,4122,3,48.67,133,4.7
11465,苏松府生煎（肖家河华联店）,40517155,,海淀区龙背村路肖家河华联商场B1层餐饮区（肖家河桥附近）,40.0225193627,116.287714009,,,,,小吃快餐,,,,,,1190,559,17209.2675,31625,4.65
11466,顺和糕点,117824923,,大兴区黄徐路物资局小区黄村桥市场东南门门口,39.7170262882,116.350718121,,,,,甜点饮品,,,,,,8,3.5,311.19,119,0
11467,有机村自助餐厅（西四店）,129104077,,西城区西什库大街31号院22号楼,39.9336524433,116.384906514,,,,,自助餐,,,,,,132,28,3791.43,523,5
11468,香啡小镇（欢乐谷店）,378962,,朝阳区金蝉西路维吉奥广场2楼（欢乐谷对面）,39.8733917457,116.507125323,,,,,西餐,,,,,,154.666666667,14.5,2694.48333333,266.666666667,5
11469,她品蛋糕店,2505269,,丰台区马家堡118号,39.8550357783,116.388343611,,,,,甜点饮品,,,,,,3355,0,0,6,4.5
11470,瓦吉姆俄罗斯手摇冰淇淋,98009604,,通州区梨园镇北苑南路京通罗斯福广场5楼,39.8952194901,116.66516365,,,,,甜点饮品,,,,,,10,2.5,28.67,116,4.2
11471,德泓居烤鸭店（林萃店）,267267,,朝阳区林萃西里一号路林萃西里小区15号楼底商,40.0177912901,116.377688629,,,,,京菜鲁菜,,,,,,498,19.5,1726.565,1110,5
11472,一家亲小锅台,118576429,,昌平区回龙观三合庄园庄盛奥特莱斯商场旁边,40.0871681001,116.326430738,,,,,其他美食,,,,,,8,1.5,510.79,28,3.5
11473,客来极堡哥CRAZY BURGER（通州万达店）,107948489,,通州区通州万达金街B1-180（6号门东邻）,39.8098148839,116.740079181,,,,,西餐,,,,,,12,7.5,314.45,52,4.6
11474,汉釜宫自助烤肉（千禧店）,152692564,,丰台区靛厂路中影国际影城1层东区（影城大厅右侧）,39.896228516,116.293478003,,,,,烧烤烤肉,,,,,,66,11,700.46,595,4.9
11475,贝客新语（木樨园店）,40461240,,丰台区木樨园桥西南欣雅汇生活广场西门右侧,39.8633542921,116.406174941,,,,,其他美食,,,,,,141,0,0,3,4.3
11476,韩景台（鲁谷店）,304863,,石景山区鲁谷南路20号（近六合园）,39.9053125542,116.226412027,,,,,日韩料理,,,,,,1999,26.25,2360.8775,1540.5,5
11477,肯麦基（福绵店）,5365430,,福绵镇中福路老圩口好再来旁（市6路车站直入500米）,22.5858479484,110.057710419,,,,,享美食,,,,,,6888,5449,127552.185,382099,4.6
11478,91 happy（西三旗店）,52298805,,昌平区西三旗桥东建材城西路西三旗旧货市场对面,40.0652754563,116.347093582,,,,,甜点饮品,,,,,,60,60,8607.76,2277,3.2
11479,若比邻面包坊,379288,,丰台区大红门南顶路6号（月盛斋清真食品公司东邻）,39.8483987275,116.419710409,,,,,甜点饮品,,,,,,1953,7,728.0525,467,4.95053763441
11480,大脸猫烤全鱼,92189150,,通州区耿庄桥北500米京福居烤鸭店院内,39.9328760049,116.693996409,,,,,川湘菜,,,,,,27.5,21.25,832.05,420,5
11481,得一鲜阳澄湖大闸蟹（西大望路店）,1550581,,朝阳区西大望路甲27号（近南磨房路路口）,39.8897633425,116.484166522,,,,,江浙菜,,,,,,330,10.5,2862.095,281,4.5
11482,1510健康小屋饮品连锁,98547429,,大兴区市场路火神庙E座,39.7372806368,116.349084032,,,,,甜点饮品,,,,,,0,0,0,1,
11483,老地方灶台鱼,41139350,,昌平区回龙观西大街9号东亚上北中心西侧底商,40.0881058614,116.346007191,,,,,火锅,,,,,,682,10.25,1195.0975,701.5,5
11484,麦麦炸鸡（地球村店）,81980747,,西城区扣钟胡同百万庄地球村市场里面,39.9336961505,116.344644371,,,,,小吃快餐,,,,,,32,5.5,151.7,291,4.8
11485,那一家蛋糕店（右安门店）,41429521,,西城区半步桥街13号,39.8793023491,116.374111577,,,,,甜点饮品,,,,,,28,3,503.0725,150,0
11486,鸿福居四季涮肉,95101989,,大兴区狼垡一村狼垡东路狼垡中学向北100米路西,39.7847475158,116.296238382,,,,,火锅,,,,,,24,0,12.49,22.5,4.1
11487,金冠蛋糕房（海子角店）,41867324,,大兴区黄徐路农贸市场北门,39.6275409788,116.490206348,,,,,甜点饮品,,,,,,266.5,1.5,88.52,91,4.7512195122
11488,泰美味美食广场——名客佳大鸡排,41942543,,丰台区银泰百货B1层泰美味美食广场,39.8505939988,116.391932491,,,,,小吃快餐,,,,,,44,21.5,1862.45,1223,3.7
11489,布兰帝客蛋糕店（崇文门店）,40590090,,东城区崇文门外大街5新世界1层,39.8991315255,116.425462263,,,,,甜点饮品,,,,,,425,13.5,1918.885,1946,4.7
11490,刀小蛮半只鸡云南米线（亦庄华联店）,110766068,,大兴区天辰东路下沉花园西侧K4-8商铺,39.6527901184,116.425194597,,,,,小吃快餐,,,,,,47.5,244,8359.4725,12166,4.83894736842
11491,好滋味蛋糕店,150007933,,昌平区白各庄31号楼,40.1201981501,116.363693649,,,,,甜点饮品,,,,,,16,0,3.91,10.5,4.6
11492,赫哲鱼饺子家常菜,152320968,,石景山区八角东街24号（石景山游乐园西门旁）,39.9222157086,116.21344817,,,,,东北菜,,,,,,2.5,0,15.965,19,0
11493,纯纯蛋糕,97148548,,大兴区槐房西路316号5,39.6527901184,116.425194597,,,,,甜点饮品,,,,,,0,0,0,4,
11494,私蜀老灶火锅（八角店）,74687311,,石景山区八角东街和八角北路十字路口东南角（近八角游乐园）,39.9228657353,116.200945493,,,,,火锅,,,,,,246.5,0,7.98,13,5
11495,亮健容天土锅羊蝎子（顺义高丽营店）,42072840,,顺义区高白路14号（高丽营卫生院斜对面）,40.122253148,116.501288005,,,,,火锅,,,,,,29,1,60.81,39,4.3
11496,川玉轩麻辣香锅,97397107,,通州区马驹桥302号旧线邮政所对面,39.7483621926,116.551390967,,,,,川湘菜,,,,,,135,2,77.835,130.5,4.5
11497,龙港蒸汽海鲜自助（大兴黄村店）,121425908,,大兴区兴华大街202号正光天和商业广场三层,39.7625741632,116.339653107,,,,,海鲜,,,,,,193,399,31133.36,4884.5,4.64378238342
11498,张亮麻辣烫,93387183,,丰台区马连道三路居路17号,39.8786561604,116.341470294,,,,,小吃快餐,,,,,,66,6.5,146.01,417,4.7
11499,东关刘记卤煮,104102069,,通州区土桥华远好天地砖厂南里39号,39.8749764918,116.706318504,,,,,小吃快餐,,,,,,33,1.25,56.26,102.5,4.6
11500,米乐可翻糖蛋糕店,42225355,,东城区新太仓胡同41号,39.9442346159,116.427742109,,,,,甜点饮品,,,,,,0,0,0,1,
11501,整点比萨（白纸坊店）,118965557,,西城区南菜园街甲2-1号（北京市西城区南菜园街甲2-1号）,39.8813060166,116.35926079,,,,,西餐,,,,,,1,1,76.74,35.5,5
11502,布兰帝客蛋糕店（广安门店）,41623905,,西城区广安门内大街6-2号,39.8946754416,116.379332889,,,,,甜点饮品,,,,,,68,60.25,7168.4475,1810,4.2
11503,Teafans茶饭思（四道口店）,309761,,海淀区四道口路2号超市发旁,39.9654025735,116.35270956,,,,,甜点饮品,,,,,,368.666666667,25,139.663333333,995.666666667,5
11504,三江芦苇荡贵州酸汤鱼（鑫地市场店）,279406,,昌平区回龙观文华西路鑫地市场西门往南100米（龙腾苑二区东门对面）,40.0816899043,116.346376999,,,,,云贵菜,,,,,,423,2.5,709.805,88,4.4
11505,龙山村西饼店（音乐学院店）,1661411,,通州区小稿村商底36号,39.8787364517,116.655632826,,,,,甜点饮品,,,,,,1002,0,26.02,19,4.2
11506,科尔沁烤羊腿,351032,,昌平区鑫地综合批发市场西门,40.0832703397,116.346147846,,,,,烧烤烤肉,,,,,,5,2.5,360.29,117,3.9
11507,川渝老灶火锅,112744312,,大兴区新康中路新建二村牌楼龙泉生活超市旁,39.7369494176,116.432632588,,,,,火锅,,,,,,12,0,0,5,0
11508,洋溢全羊汤,113439298,,顺义区裕民大街火沙路物美超市东100米,40.1057108454,116.548696714,,,,,小吃快餐,,,,,,30,2.5,33.27,113,4.3
11509,咖啡之翼（回龙观店 ）,97291033,,昌平区回龙观金域国际中心A座201室,40.0749691976,116.319549784,,,,,西餐,,,,,,4,0,17.88,18,3.5
11510,吉祥如意蛋糕店（大红门店）,4493045,,丰台区建欣苑小区一里8号楼底商15,39.8495456157,116.402166556,,,,,甜点饮品,,,,,,377,79.8333333333,7693.27833333,2323.33333333,5
11511,蜀味香,40952550,,海淀区阜成路61号华光商厦4层,39.9304574469,116.308332626,,,,,小吃快餐,,,,,,333,8.5,114.395,612,4.7
11512,赛百味（悦荟万科店）,157311542,,昌平区南环路悦荟万科负一层,40.2193271685,116.277673648,,,,,西餐,,,,,,3,0,9.66,48,4.6
11513,阳澄一绝阳澄湖大闸蟹（簋街店）,5693294,,东城区东直门内大街288-1号,39.9468656785,116.423683668,,,,,江浙菜,,,,,,0,0,0,7,
11514,爱贝拉烘焙,112267792,,昌平区燕丹村中街（四通粮油对面）,40.0896229345,116.448785514,,,,,甜点饮品,,,,,,8,1.25,129.1075,11.5,0
11515,有面儿串串香火锅（刘家窑店）,112953591,,丰台区南三环东路25号（地铁往东300米）,39.8646633983,116.432752378,,,,,火锅,,,,,,212,19,2046.74,757,5
11516,猎户串城,4489358,,海淀区马连洼北路75号,40.0406231352,116.298405554,,,,,烧烤烤肉,,,,,,831,32.5,3758.07,1987,4.1
11517,星巴顿餐厅（清河店）,273818,,海淀区清河小营永泰小区永泰北路（超市对面）,40.0383522633,116.370924209,,,,,川湘菜,,,,,,1414,15.25,1463.545,581,4.7
11518,I love cake（昌平店）,150345322,,昌平区城南街道振兴路20号,40.2135059213,116.251590657,,,,,甜点饮品,,,,,,1,0,0,2,0
11519,李记烧饼（顺义幸福西街店）,153971834,,顺义区幸福西街1号,40.1398693933,116.658950862,,,,,小吃快餐,,,,,,54,1.5,25.93,145,5
11520,苏松府生煎（北京来福士店）,51308399,,东城区东直门南大街1号北京来福士B1层,39.9460817843,116.438727639,,,,,小吃快餐,,,,,,3015,640.5,19869.125,31882,4.9
11521,小肥羊（卧龙环岛店）,263993,,顺义区西门外卧龙环岛铁桥西,40.1437205079,116.650814377,,,,,火锅,,,,,,1557,0,0,2,5
11522,芭斯罗缤（欧陆广场店）,52901609,,顺义区天竺镇裕翔路99号欧陆时尚购物中心1层（新国展对面）,40.0732012884,116.553992656,,,,,甜点饮品,,,,,,14,0,0,1,3.8
11523,8090蛋糕（八里桥店）,89787044,,通州区八里桥南街小区3号楼,39.913104551,116.639391631,,,,,甜点饮品,,,,,,6,3.5,369.21,101,0
11524,大年初一剁馅饺子,83368997,,昌平区建材城东路森林大地建材东里,40.0677464945,116.380926341,,,,,小吃快餐,,,,,,46,13.5,156.705,675,3.7
11525,上海小南国（东方店）,295077,,东城区东长安街1号东方新天地地铁楼层,39.9160489013,116.41844406,,,,,江浙菜,,,,,,268.5,221.25,18796.2025,12204,4.5
11526,6+1 DIY 蛋糕店,118591729,,昌平区北七家白庙村北东三友兴旺通达农副产品市场西排16号,40.2555222517,116.133820867,,,,,甜点饮品,,,,,,0,0,0,0,
11527,杜老幺绵阳米粉勾魂面,93990042,,石景山区物美沁山水店三楼,39.9388665446,116.18455581,,,,,小吃快餐,,,,,,0,0,0.478333333333,5.33333333333,3.5
11528,田府聚源,93966051,,昌平区沙河镇北街家园一区7号楼底商108,40.1710450398,116.272561536,,,,,京菜鲁菜,,,,,,0,10,233.58,541,
11529,菲根斯蛋糕店,136578051,,顺义区南法信旭辉空港中信3号楼103-3,40.1269552211,116.60748095,,,,,甜点饮品,,,,,,0,0.5,0.495,13,5
11530,肯德基宅急送（华联店）,94969576,,平谷区迎宾街1号院22号楼一层F1-06号商铺,40.1519752576,117.101420321,,,,,小吃快餐,,,,,,0,3315,106169.36,202506,3.5
11531,色彩汇手工坊,5604864,,石景山区古城大街51号古城宾馆写字楼,39.916701786,116.192708594,,,,,甜点饮品,,,,,,12,0,0,8,3
11532,一号码头海鲜坊（总店）,66330302,,通州区梨园云景南大街梨园农副产品交易中心三层（计量检测所）,39.8847416324,116.67928513,,,,,烧烤烤肉,,,,,,315,2,609.32,117,3.6
11533,千之羊,136962423,,大兴区兴华大街绿地财富中心C座508室,39.7711506484,116.338906742,,,,,其他美食,,,,,,0,0,0,0,
11534,陕味食族（白纸坊店）,1649487,,西城区白纸坊西街甲3号2号楼3号商铺,39.8841171717,116.365473889,,,,,西北菜,,,,,,150,778.5,76502.21,47612,3.7
11535,久久鸭哈哈镜,109879346,,通州区八里桥通惠北路12-3A（通州区服务中心路口50米）,39.9225345443,116.650162657,,,,,小吃快餐,,,,,,0,1,0.65,21.5,
11536,艾迪米斯（西四北大街店）,41798248,,西城区西四北大街和西四东大街交口北100米路东,39.934603523,116.379710652,,,,,甜点饮品,,,,,,0,7.5,1015.825,290.25,
11537,知味妈妈私家小厨（龙湖大兴天街店）,94496701,,大兴区永兴路7号院1号楼4F-22（龙湖时代天街西区）,39.6920569328,116.327984038,,,,,创意菜,,,,,,8,0,0,0,3.5
11538,那一家蛋糕店（魏公村店）,40034184,,海淀区法华寺路27号,39.9573544682,116.319409906,,,,,甜点饮品,,,,,,182,2,343.485,112,3.9
11539,东临砂锅居,41180435,,平谷区新平南路晓雅餐馆旁,40.1398097623,117.123567262,,,,,东北菜,,,,,,35,13.5,53.74,46.5,4.45714285714
11540,甄约休闲小食,113333152,,顺义区新顺北大街西单车站北10米路东,40.1388311688,116.657808225,,,,,小吃快餐,,,,,,0,0,0,0,
11541,小渔棠（昌平店）,71096604,,昌平区松园村132号(绿岛加油站对面),40.232418704,116.257184333,,,,,火锅,,,,,,32,73.5,6579.2325,6293.5,4.4
11542,那家千层榴莲蛋糕,75700543,,通州区杨庄路华兴园东门底商,39.9104755061,116.638017511,,,,,甜点饮品,,,,,,0,20.75,3773.89,1041,
11543,麦若GREEN GROWTH健康餐厅（中粮祥云小镇店）,138030868,,顺义区中粮祥云小镇北区9号楼4层（Gap楼上、橙天嘉禾影城对面楼）,40.0978010369,116.542107822,,,,,西餐,,,,,,18,0,13.41,9,4.5
11544,咖喱小厨（万达店）,92530322,,通州区新华西街60号院1号楼1层112室,39.9113897318,116.644565883,,,,,小吃快餐,,,,,,8,0,0,0,3.9
11545,金子一篮铁锅私房菜馆（昌平镇店）,73976844,,昌平区润杰经典花园1号综合楼8号（原渔夫渝味火锅昌平店）,40.2172312226,116.246561992,,,,,火锅,,,,,,144,0,0,1,4.2
11546,凯丝恩贝（四惠东店）,2393304,,朝阳区1号线地铁四惠东B口,39.9142399251,116.522521888,,,,,甜点饮品,,,,,,6350,15.5,578.74,3673,5
11547,杨国福麻辣烫（高米店北店）,93540654,,大兴区兴华大街高米店北地铁站A口处,39.7733814109,116.347621484,,,,,小吃快餐,,,,,,162,90.5,1831.4475,5301,4.9
11548,九哥牛仔（通州店）,150086673,,通州区通州万达广场5层,39.9125032056,116.649525907,,,,,西餐,,,,,,0,0,7.98,8,3
11549,小贤家千层榴莲蛋糕,52849856,,大兴区旧宫区,39.8123870395,116.453097335,,,,,甜点饮品,,,,,,0,40.5,7446.395,2026,4
11550,想吃烤肉拌饭(京通罗斯福广场店),116065178,,通州区北苑南路京通罗斯福广场B1层(九棵树地铁对面）,39.8952194901,116.66516365,,,,,小吃快餐,,,,,,9,2.5,38.91,140,4
